GOLD Project ID,Project Name,Project Status,Add Date,Sequencing Strategy
Gp0869047 ,"Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_005-M-20240724-COMP-DNA1 ",Incomplete ,2025-06-27,Metagenome
Gp0820677 ,"Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_042-M-20230731-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0869048 ,"Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_042-M-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820678 ,"Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_043-M-20230731-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0869049 ,"Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_043-M-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820679 ,"Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_045-M-20230731-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0869050 ,"Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_045-M-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0869051 ,"Soil microbial communities from Konza Prairie Biological Station NEON Field site, Manhattan, Kansas, USA - KONZ_046-M-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798402 ,"Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_001-M-20230627-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798403 ,"Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_002-M-20230629-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798404 ,"Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_003-M-20230629-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798405 ,"Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_004-M-20230627-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798406 ,"Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_005-M-20230627-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798407 ,"Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_006-M-20230629-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798408 ,"Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_061-M-20230629-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798409 ,"Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_062-M-20230629-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798410 ,"Soil microbial communities from Lenoir Landing Park NEON Field Site, Alabama, USA - LENO_064-M-20230627-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0820700 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_001-M-20230508-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0868848 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_001-M-20240409-COMP-DNA2 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820701 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_002-M-20230509-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0868849 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_002-M-20240411-COMP-DNA2 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820702 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_003-M-20230509-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0868850 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_003-M-20240410-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820703 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_006-M-20230509-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0868851 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_006-M-20240411-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820704 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_032-M-20230510-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0868852 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_032-M-20240411-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820705 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_033-M-20230510-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0868853 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_033-M-20240409-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820706 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_035-M-20230517-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820707 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_038-M-20230510-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0868854 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_038-M-20240411-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820708 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_040-M-20230509-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0868855 ,"Soil microbial communities from Lyndon B. Johnson National Grassland NEON Field site, Great Plains, Texas, USA - CLBJ_040-M-20240410-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820709 ,"Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_001-M-20230515-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820710 ,"Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_002-M-20230516-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820711 ,"Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_003-M-20230516-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820712 ,"Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_004-M-20230516-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820713 ,"Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_009-M-20230516-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820714 ,"Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_042-M-20230515-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820715 ,"Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_043-M-20230515-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820716 ,"Soil microbial communities from Marvin Klemme Range Research Station NEON Field site, Clinton, Oklahoma, USA - OAES_044-M-20230516-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0798423 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_001-M-20230712-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798422 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_002-M-20230712-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798421 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_002-O-20230712-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798420 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_003-M-20230712-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798419 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_005-M-20230712-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798418 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_006-M-20230710-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798417 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_007-M-20230710-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798416 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_007-O-20230710-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798415 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_061-M-20230711-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798414 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_061-O-20230711-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798413 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_063-M-20230711-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798412 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_064-M-20230711-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798411 ,"Soil microbial communities from Mountain Lake Biological Station NEON Field Site, Virginia, USA - MLBS_067-M-20230711-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0868957 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_001-M-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868958 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_001-O-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868959 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_002-M-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868960 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_002-O-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868961 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_003-M-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868962 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_004-M-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868963 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_004-O-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868964 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_005-M-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868965 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_005-O-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868966 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_006-M-20240722-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868967 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_040-M-20240724-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868968 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_040-O-20240724-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868969 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_041-M-20240724-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868970 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_041-O-20240724-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868971 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_042-M-20240724-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0868972 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Boulder County, Colorado, USA - NIWO_043-M-20240724-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0820725 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_001-M-20230726-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820726 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_001-O-20230726-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820727 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_002-O-20230726-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820728 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_003-M-20230726-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820729 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_004-M-20230724-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820730 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_005-M-20230726-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820731 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_005-O-20230726-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820732 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_006-M-20230726-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820733 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_040-M-20230724-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820734 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_040-O-20230724-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820735 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_041-M-20230724-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820736 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_042-M-20230724-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0820737 ,"Soil microbial communities from Niwot Ridge Mountain Research Station NEON Field site, Ward, Colorado, USA - NIWO_043-M-20230724-COMP-DNA1 ",Permanent Draft ,2024-08-02,Metagenome
Gp0798442 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_001-M-20230626-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869008 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_001-M-20240624-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798441 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_002-M-20230626-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869009 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_002-M-20240624-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798440 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_003-M-20230626-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869010 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_003-M-20240624-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0869011 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_004-M-20240625-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798439 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_004-O-20230628-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0798438 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_006-M-20230628-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869012 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_006-M-20240625-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798437 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_027-M-20230628-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869013 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_027-M-20240625-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798436 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_043-M-20230627-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869014 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_043-M-20240626-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798435 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_046-M-20230627-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869015 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_046-M-20240626-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
Gp0798434 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_049-M-20230627-COMP-DNA1 ",Permanent Draft ,2024-03-12,Metagenome
Gp0869016 ,"Soil microbial communities from Oak Ridge NEON Field Station, Tennessee, USA - ORNL_049-M-20240626-COMP-DNA1 ",Permanent Draft ,2025-06-27,Metagenome
