taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Study ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Latitude	Genome Size  * assembled	Gene Count  * assembled	MetaBAT Bin Count  * assembled	EukCC Bin Count  * assembled	GC  * assembled	Predicted Viruses	Predicted Plasmids
3300071139	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Wind River Experimental Forest, Washington, USA - WREF_005-M-20190619-COMP-DNA1	Battelle Memorial Institute	3300071139	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	45.844315	15962845	50174	0	0	59.36		
3300040168	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Treehaven, Great Lakes, WI, USA - TREE_001-O-20170707-COMP-DNA1	Battelle Memorial Institute	3300040168	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.49369	8502951	26779	0	0	62.27	0	0
3300040324	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from LBJ National Grassland , Southern Plains, TX, USA - CLBJ_038-O-20170413-COMP-DNA1	Battelle Memorial Institute	3300040324	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	33.40123	4913702	15199	0	0	66.41	1	0
3300070672	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Blandy Experimental Farm, Virginia, USA - BLAN_007-M-20200713-COMP-DNA1	Battelle Memorial Institute	3300070672	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	39.085485	4036045	13530	0	0	61.45		
3300069528	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Harvard Forest, Northeast, MA, USA - HARV_004-O-20160803-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069528	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	42.5369	25294948	73098	0	0	59.91		
3300069415	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Appalachians & Cumberland Plateau, TN, USA - ORNL_049-O-20170621-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069415	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.96412	17749139	55591	0	0	57.19		
3300040690	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Steigerwaldt Land Services, Great Lakes, WI, USA - STEI_053-M-20160721-COMP-DNA1	Battelle Memorial Institute	3300040690	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.50894	1049364	3252	0	0	61.74	0	0
3300070589	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Chase Lake National Wildlife Refuge, North Dakota, USA - WOOD_043-M-20190716-COMP-DNA1	Battelle Memorial Institute	3300070589	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.131002	21341873	63268	0	0	67.45		
3300069497	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - STER_016-M-20130627-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069497	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.4619	4551551	14628	0	0	67.43		
3300039919	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from The University of Kansas Field Station, Prairie Peninsula, KS, USA - UKFS_004-M-20170801-COMP-DNA1	Battelle Memorial Institute	3300039919	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	39.04043	22256698	61676	0	0	65.22	2	0
3300066276	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Disney Wilderness Preserve, Southeast, FL, USA - DSNY_001-M-20170829-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300066276	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	28.12504	19865374	60074	0	0	65.13		
3300069576	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Smithsonian Conservation Biology Institute, Mid-Atlantic, VA, USA - SCBI_008-M-20170718-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069576	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	38.89292	13573787	43768	0	0	61.67		
3300040559	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Onaqui, Great Basin, UT, USA - ONAQ_044-M-20160727-COMP-DNA1	Battelle Memorial Institute	3300040559	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.17759	2540084	8840	0	0	62.73	0	0
3300040509	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Woodworth, Northern Plains, ND, USA - WOOD_001-M-20140702-COMP-DNA1	Argonne National Laboratory	3300040509	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.12823	3103104	10066	0	0	65	1	0
3300040438	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Klemme Range Research Station, Southern Plains, OK, USA - OAES_009-M-20170627-COMP-DNA1	Battelle Memorial Institute	3300040438	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.41059	4130608	12206	0	0	70.73	0	0
3300070812	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from San Joaquin Experimental Range, California, USA - SJER_025-M-20190313-COMP-DNA1	Battelle Memorial Institute	3300070812	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	37.127266	107174	391	0	0	62.37		
3300040290	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from UNDERC, Great Lakes, MI, USA - UNDE_006-M-20160725-COMP-DNA1	Battelle Memorial Institute	3300040290	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	46.23388	6424396	19096	0	0	63.47	2	0
3300040512	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Onaqui, Great Basin, UT, USA - ONAQ_005-M-20160726-COMP-DNA1	Battelle Memorial Institute	3300040512	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.17759	3066063	9326	0	0	65.82	0	0
3300070809	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Smithsonian Environmental Research Center, Maryland, USA - SERC_005-M-20170711-COMP-DNA1	Battelle Memorial Institute	3300070809	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	38.893246	1749301	5746	0	0	60.93		
3300070959	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Konza Prairie Agroecosystem, Kansas, USA - KONA_005-M-20190617-COMP-DNA1	Battelle Memorial Institute	3300070959	Gs0144570	Environmental	Terrestrial	Agricultural land	Soil	Unclassified	39.221583	3551062	11147	0	0	55.57		
3300039542	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Treehaven, Great Lakes, WI, USA - TREE_002-O-20170707-COMP-DNA1	Battelle Memorial Institute	3300039542	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.49369	143002919	351225	1	0	59.96	1	0
3300069406	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Onaqui, Great Basin, UT, USA - ONAQ_041-M-20170628-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069406	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.17759	28655711	84879	0	0	66.39		
3300070909	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Caribou-Poker Creeks Research Watershed, Alaska, USA - BONA_084-O-20190830-COMP-DNA1	Battelle Memorial Institute	3300070909	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	65.155247	9075049	29101	0	0	58.16		
3300070912	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Colorado, USA - CPER_001-M-20190626-COMP-DNA1	Battelle Memorial Institute	3300070912	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.850866	455834	1565	0	0	66.74		
3300040479	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - STER_018-M-20140618-COMP-DNA1	Argonne National Laboratory	3300040479	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.4619	3997093	12084	0	0	61.25	0	0
3300069414	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Appalachians & Cumberland Plateau, TN, USA - ORNL_029-M-20170621-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069414	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.96412	48504960	147836	0	0	59.58		
3300040437	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Harvard Forest, Northeast, MA, USA - HARV_001-O-22-2-20130709-GEN-DNA1	Argonne National Laboratory	3300040437	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	42.5369	3214957	7510	0	0	48.1	0	0
3300070562	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20190806-COMP-DNA1	Battelle Memorial Institute	3300070562	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	68.622127	13551919	41980	0	0	62.3		
3300071052	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Ordway-Swisher Biological Station, Florida, USA - OSBS_063-M-20200706-COMP-DNA1	Battelle Memorial Institute	3300071052	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	29.687219	15804003	50840	0	0	61.17		
3300071019	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Onaqui, Utah, USA - ONAQ_044-M-20200713-COMP-DNA1	Battelle Memorial Institute	3300071019	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.175366	47354338	139730	0	0	63.58		
3300069498	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - STER_005-M-20140325-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069498	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.4619	18844014	50300	0	0	70.32		
3300071002	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Onaqui, Utah, USA - ONAQ_004-M-20200712-COMP-DNA1	Battelle Memorial Institute	3300071002	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.185938	28164283	83939	0	0	63.97		
3300069245	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Santa Rita Experimental Range, Desert Southwest, AZ, USA - SRER_052-M-20170815-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069245	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	31.91068	9323259	29722	0	0	66.15		
3300069285	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Ordway-Swisher Biological Station, Southeast, FL, USA - OSBS_001-O-20170711-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069285	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	29.68927	45879032	131800	0	0	66.07		
3300069399	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Klemme Range Research Station, Southern Plains, OK, USA - OAES_002-M-20160810-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069399	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.41059	6607820	23248	0	0	61.77		
3300040519	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Blandy Experimental Farm, Mid-Atlantic, VA, USA - BLAN_005-M-20170713-COMP-DNA1	Battelle Memorial Institute	3300040519	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Farm	39.06026	2807864	8872	0	0	60.13	0	0
3300070802	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Smithsonian Conservation Biology Institute, Virginia, USA - SCBI_008-M-20190730-COMP-DNA1	Battelle Memorial Institute	3300070802	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	38.887763	9999305	32754	0	0	59.5		
3300040502	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from The University of Kansas Field Station, Prairie Peninsula, KS, USA - UKFS_005-M-20160718-COMP-DNA1	Battelle Memorial Institute	3300040502	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	39.04043	3471009	11418	0	0	63.24	5	0
3300040326	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Lajas Experimental Station, Atlantic Neotropical, PR, USA - LAJA_042-M-20160914-COMP-DNA1	Battelle Memorial Institute	3300040326	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	18.02125	4880093	13770	0	0	68.21	0	0
3300070542	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from North Sterling, Colorado, USA - STER_028-M-20160816-COMP-DNA1	Battelle Memorial Institute	3300070542	Gs0144570	Environmental	Terrestrial	Agricultural land	Soil	Unclassified	40.473273	1533865	5646	0	0	70.78		
3300070237	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Rocky Mountains, Colorado, USA - RMNP_013-O-20200629-COMP-DNA1	Battelle Memorial Institute	3300070237	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	40.196781	6970720	22613	0	0	62.13		
3300069455	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Talladega National Forest, Ozarks Complex, AL, USA - TALL_007-M-20170612-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069455	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	32.95046	16639470	52803	0	0	57.98		
